contract_address,evt_block_number,evt_tx_hash,evt_index,inp_sender,inp_recipient,inp_amount0,inp_amount1,inp_sqrtpricex96,inp_liquidity,inp_tick
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383324,0xef0f8abedbeb7b4b5fb2af561105e4754845d42353ab002f97ee33e53d538011,173,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,994100624,-284606242460646620,1.3406986673843784e+33,57016572885786630,194737
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383326,0xd045efde30f79388acbfe75cde044eb5211337b25432fafc68dc7aabec595766,198,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,598937325,-171391867291118850,1.3404605074594988e+33,57016572885786630,194733
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383330,0x156f41a0a2b573697384bfcc6d0c22a067d8290d5e3260f313376919ead30842,77,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-2686447138,770000000000000000,1.3415299365606755e+33,57016572885786630,194749
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383334,0x5d8cddedeae73f89b800b01110d690f9b67a820bcb397bdf26bb9e5b034b0f4c,286,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDFee68a9aDb981CD08699891A11CaBE10f25ec44,5938986529,-1698915480113816800,1.33916892742433e+33,56978106326269720,194714
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383340,0x3e0a14284073dc6a6e9effbf02c5b76167ee9f9f2a4470480b9ba090304e90fe,202,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-489706849,140000000000000000,1.339363500348834e+33,56978106326269720,194717
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383345,0xcf19f789601e6eafdf96352a63f8d688dc33bb9a8f264890466dd5cb8b90c95e,377,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,500701020,-142999508895302900,1.3391646592665182e+33,56978106326269720,194714
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383348,0x00826ecd6d5106bd3ca0c16c123f2d686f87e19e1051cce09393fefcc0703243,236,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,500000000,-142756934876236000,1.338966155483826e+33,56978106326269720,194711
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383356,0x5b42cb369642c6ea92fb07684a2ffeb40c43a283641c472933e4b62740590aef,232,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-419884576,120000000000000000,1.3391329322762583e+33,56978106326269720,194713
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383362,0x1487f151ca7303a924f8cd89221abde513bbd270012c2619a94e3ed4b7d11149,244,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,4001892938,-1141356911417719700,1.3375458733742516e+33,56978106326269720,194690
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383370,0xe44cfc10ca60cf008e80051264db660ca55eb957a93564e11db20aefd6b84386,383,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-6300653632,1800000000000000000,1.3400471902899547e+33,57016572885786630,194727
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383371,0x7dc381da9c4f524d52ed770b6770aae2e8723d02ff97d49d64535606fa48f596,200,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3114053829,892125000000000000,1.3412862350131848e+33,57016572885786630,194745
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383374,0x489ee231dff98e99fe9a72c2d3521f1a0eb3476634a2f63f42f92b33489b0b10,322,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-523025471,150000000000000000,1.3414945653575698e+33,57016572885786630,194748
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383379,0x2e20109e164d108b89b091d5a737d7d40950cba942367c15c2a102349e1b4079,190,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,433204759,-124119164964051520,1.3413220938659457e+33,57016572885786630,194746
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383382,0x1e7f6fa505a529e9a9400ea31664756db5742e9688e58fe742adbcee7191aa24,69,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,300000000,-85935454221485260,1.3412026810743976e+33,57016572885786630,194744
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383385,0x93106e1a4ac46e39d7aaeb831303c452ee125a5405c684aeef07e28eeb04e540,277,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,248792000,-71255239698341770,1.3411036673767114e+33,57016572885786630,194743
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383387,0xbaba35a6167e2d93983ea821a66de3da73107fc1b2dc760488a5ae13aa67f8cb,376,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7F54B107fB1552292D8f2eB0C95C9Ae14aF1A181,41869316,-11990541320418480,1.3410870057552165e+33,57016572885786630,194742
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383389,0xc8fb223359e8f86f9ba415bee04e10ca491088de1136befb144daa60aa8c583e,310,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2596886411,-743114898245065900,1.3400544002346624e+33,57016572885786630,194727
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383392,0x6f30a1221f7f62b34f62836b82c8edfd2958bec25ee85ed0cd2014db2aa36b31,123,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,8376769566,-2389280084526199000,1.336721877007807e+33,53039922761011240,194677
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383402,0xd42b09530090de10df6a6ce2fc322d074430168a705d83a8715ba5c8b059f122,419,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3507535197,1000000000000000000,1.3381222482880363e+33,56978106326269720,194698
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383414,0xa15970d1cd4a5ba4c95941e08f0189180555e5a6cdd401fe8af5c44bfc4ed180,157,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,500000000,-142534792713964700,1.3379240533944327e+33,56978106326269720,194695
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383420,0xfec2bb9b127179d1b0b13296a46f35a3001afd5fa2957055aa3ad002deafc0dc,222,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,5800581250,-1650426370867700500,1.335536647717405e+33,53039922761011240,194659
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383423,0x3b85fb82bec9908fa40f1774470571faf405bec5ae51464ba46350fa554ac2e5,242,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-1336070862,380000000000000000,1.3361039873144128e+33,53039922761011240,194668
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383424,0x940a1ba4f6cb60c370b110a6ac29847e0e5df8837ce544e5a6f1ab49191e4c0c,291,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2800000000,-795199161569322900,1.3349161618967948e+33,53039922761011240,194650
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383432,0x5345fb63470a8f41bf198fa342b125198b7a3cf62956997b8ae822c3a0df22ca,87,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1669780273,-473554477171855170,1.3342370588867172e+33,55247658337484456,194640
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383432,0xc47d695cc6105a4298720bf896d42879e2c6a6ea7deed8a358242e2f404db6b4,301,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3001650182,852475000000000000,1.3354589433947095e+33,55247658337484456,194658
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383434,0x8907379802d9e23b49ea23312e0b74b580945c32e3258f20f75b2db91df7c093,118,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-1055023963,300000000000000000,1.3358889446878827e+33,55247658337484456,194665
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383437,0x7f172784b7fd9bdc2bdae92e6ec21dee7f2e521fc0c2bc4f1611dba47b270543,84,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-8533078299,2433314048435521500,1.3392102255330839e+33,59185841902742936,194714
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383439,0xb7fa81fe962ac669075772dc75cd00b85bfe420cc461cf1cf8175247f4849d01,279,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xD0fC8bA7E267f2bc56044A7715A489d851dC6D78,-160840371,45980169042026480,1.339271745361578e+33,59185841902742936,194715
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383442,0xb683a6826d9f8ced9ec202171124c2437273933865dfa4e523d1a4c719150c7e,46,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xf47fBcFa59c0e555794C23B5117Cb5aB4c996CE7,2000000000,-570877804539424830,1.3385075490940289e+33,59185841902742936,194704
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383442,0x7cbbf513ee7e9b763c6e5bc5332c34c67847d0e2e62f7c53de2c64e4efad6994,243,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-560209985,160000000000000000,1.33872162339528e+33,59185841902742936,194707
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383442,0x882897ed75bb40390026041d17f6711f5398cd38fec9a44c545c895599f3369a,338,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7FbD935c9972b6A4c0b6F7c6f650996677bF6e0A,-100000000,28566102457874776,1.3387598438229245e+33,59185841902742936,194708
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383443,0xa9846f0df15ff3ac59f6f0cdd6f822768f95211263bb391c5da70feaea8536bd,103,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3400000000,-969363691219198800,1.3374622209186233e+33,59185841902742936,194688
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383443,0x182369d1635663cdd88d0a5f12ff7a19282d7c90613e84cee8ef277be0b5b306,279,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3503843327,1000000000000000000,1.338800185301442e+33,59185841902742936,194708
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383444,0x5f7a410a070de639f6d6b00dd2ce524e0d8fe0167604d5db4b094eebd1ab6186,199,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-1749296733,500000000000000000,1.3394691674928516e+33,59185841902742936,194718
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383447,0x2eb7adac8e298d99e6beb8df397fcdf0535ace998e37d3429cb2eef49c38b43b,186,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,10000992981,-2848950265892605000,1.335568554830216e+33,55247658337484456,194660
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383453,0x6e81cff22bb69dff0d84271933eb92c2d20171a8da4065ef7b05cda161ef91d7,40,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3524605940,-1000000000000000000,1.3341345001589703e+33,55247658337484456,194638
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383456,0x9c71c275be250ece1129752a46d737c2378bd84f619fdd1f7af034c5d96886d3,120,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x69D91B94f0AaF8e8A2586909fA77A5c2c89818d5,-4073643748,1157123928072942000,1.3357930494437463e+33,55247658337484456,194663
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383457,0x7300be91f30addc4b2a6d1c6e3398ed02de4073ed0a511f59d73632d72ac38f6,50,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-18851805063,5391022482521701000,1.343075728820452e+33,59224308462259850,194772
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383458,0xc3ada3cf78f42414ca7c12d6e29f3348eb1aed4f352c618cb34565edf2c6aad1,346,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDFee68a9aDb981CD08699891A11CaBE10f25ec44,10000000000,-2864071959637064000,1.3392440763859914e+33,59185841902742936,194715
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383460,0xbf5093450f38e1673bd9a4d3b32a0a096cfaf0265b5b95c67df11e3c4bf91de4,214,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDFee68a9aDb981CD08699891A11CaBE10f25ec44,5613391556,-1600564132611501600,1.337101507299597e+33,59185841902742936,194683
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383464,0x613182ae15981f79717a1180ed84032c702a8a68f59cbeb9307316fd5ed557ee,322,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6FF17C7ffcD86f605681F1cCFb29bfDFb139cbC8,-105274073,30000000000000000,1.3371416462310813e+33,59185841902742936,194683
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383472,0x21f9167f5b4b76a8d62f4a7f556443d4e6d1829814fd9dbc06eef505072d45e6,98,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9E1bd73820A607b06086b5B5173765a61CEEE7dC,-3043830772,868181411302926000,1.33830324203723e+33,59185841902742936,194701
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383489,0x902436bf253e7e6237e411d931e61f5349c736cf3f0d0af781a51c8de4ff5dc3,54,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2500000000,-712464277012082000,1.3373495133462116e+33,59185841902742936,194687
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383491,0x3b5cdc9d6d92ce3ee7d9c930af8873e9ea19c7a5bbb633891757a9b482813c61,177,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1754156403,-499302092071437440,1.3366673306694474e+33,55247658337484456,194676
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383529,0xcbf807c2a23bd7f7c487d1d9a402e1f6c3100f466b2ed049066ef36f6897549c,166,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,601787458,-171172388100721470,1.336421989979881e+33,55276904154731350,194673
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383532,0xbde05da85302a0b8b53353f19bca78ade4a5d30be722b8dfb9df1abd22c6dd56,231,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,10137863372,-2874196745068487700,1.3323024154433112e+33,55276904154731350,194611
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383541,0x6f46bb0bc75403b30b52734d011fb53bba023ce2baa99db25cfb47b0a011e5f1,329,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x69D91B94f0AaF8e8A2586909fA77A5c2c89818d5,-575117451,162740707860151100,1.3325355544119903e+33,55276904154731350,194614
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383542,0xde726f5f60b5933fb5fb2563957edaca5119982e95afe3fb96c394d13cbd2a1f,226,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3529536725,1000000000000000000,1.333968133707881e+33,55276904154731350,194636
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383543,0x13424b9efd3b879f7b543e268d6f6d54675c5ca3b715e746094c7ab082dfbbef,208,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x7858E59e0C01EA06Df3aF3D20aC7B0003275D4Bf,-881245210,250012834425995360,1.3343262969181867e+33,55276904154731350,194641
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383547,0x9388fb5d96c31675440314970166df399bfb4534ba00435fe985cc45f4329081,188,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-1056815734,300000000000000000,1.334756070706954e+33,55276904154731350,194648
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383547,0x58e5d37607fc2fc950a821c916e9dc14331abffc655d7ba8be60dc1b3da65717,357,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-281702599,80000000000000000,1.3348706770506252e+33,55276904154731350,194649
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383550,0x6def6253eb6803363ee97231f6e550ce70c3707c1d48edb66ed56d7e0a47ec9a,199,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,231000000,-65536528842056170,1.3347767438096608e+33,55276904154731350,194648
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383552,0x3da3333a902ecb17e1d7c34addb31e69d04d20eebaf10809473fd6d8df085a97,375,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-880132784,250000000000000000,1.3351348886336335e+33,55276904154731350,194653
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383562,0xec3cc3768f2cab5952647fae6ced2a523168c89613f5ddeb8b07109441809187,138,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xDd5a65dA22031B6aE5205fD89F67b5141E4f0eaD,3866403707,-1096149439511226800,1.333563782088115e+33,55276904154731350,194630
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383565,0x49fa262df51355c30a98e0cc54650a5a4b060e3b0eb29fc6973d2e891afe9e9e,192,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xff2bDF3044C601679dEde16f5D4a460B35cebfeE,1740808577,-492688241870790600,1.3328576140294526e+33,55276904154731350,194619
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383565,0x92e7ecb6757781016ba97c499f6d02344ae34e0d482095c6f5299f828bae5dc2,318,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xc4580c566202F5343883D0c6a378a9de245C9399,-453001901,128287827946560540,1.3330413965156837e+33,55276904154731350,194622
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383566,0x6f12ac6b66c6e9dc5f7c41c0e7b285186807b4e1530589f970329b085c64e392,23,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-882425474,250000000000000000,1.3333995413396564e+33,55276904154731350,194627
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383567,0x05e3859a0701fb691c4c41f895741222fcb869c539ceafcd137be34910b3af75,161,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2000000000,-565861292671797100,1.332588494644081e+33,55276904154731350,194615
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383568,0xbd77361b4e57d4d2f4b1eb37800376147d9258ac3643f6c88f367066490f811a,54,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xB1847E28C21876c4a2035057C947A9Bec51baFBb,-5144927753,1458511482328976000,1.3346779279964844e+33,55276904154731350,194647
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383568,0xc981d33014c11821dac20f9123becd9d104ebc504c11c3118e6549d071a2ccd7,314,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-193698412,55000000000000000,1.3347567198577584e+33,55276904154731350,194648
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383575,0xf6df25adf7617186fcf1cbfddef0c3763cb120509ec571b0643b44ae25f05e3a,203,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3528895064,-1000000000000000000,1.3333234239138957e+33,55276904154731350,194626
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383575,0x2a28fa4dfdfd86cb939ee8b78d72835ed4221fda149dbb92608233d9cb5b7e18,213,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,5552375683,-1569062866374140400,1.331074492471856e+33,55276904154731350,194593
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383582,0x40654fb59931a2d4193f22bf21dc940aadde74c764ac0eaf147bf4fb40b4a3cc,267,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-495678231,140000000000000000,1.3312750535732807e+33,55276904154731350,194596
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383583,0xf1270b70d6ac50e4fd709090d6c7a59faac639fb38d05f0123e9f864740cc33c,271,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x99D46eB671Bfb7f367eBF9d5FC76b99587277dE5,-7769661899,2200000000000000000,1.3344267280242406e+33,55276904154731350,194643
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383588,0x455228b00ade0661a531a5bac5ec82485ff97c665a1260195d61c2545cc16105,261,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x9feBc984504356225405e26833608b17719c82Ae,-337269207,95734576990965980,1.3345638753971385e+33,55276904154731350,194645
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383590,0x10c5bf32b7859f5838810f91df649919fb856239954ce9feb176b0cdc57613c3,433,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-514218897,146000000000000000,1.3347730319743386e+33,55276904154731350,194648
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383597,0x00cb636aceb01d48bdc34f2c0fe15d1d5ed4c136ba484a10a884073c5da37cce,303,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xB1847E28C21876c4a2035057C947A9Bec51baFBb,-7293888799,2075835873689632800,1.3376888309880847e+33,59215087719989830,194692
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383604,0xceb257488766e2225d90e692b4053bd4b3c0de2c9d8b054e898ffacb9272c09c,364,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,748000000,-213080085185192260,1.3374037356809996e+33,59215087719989830,194687
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383606,0x61deab6b24ed566db501e737fd3104907fb24344bd0123b7b7ac348fc2040da5,18,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,7177296048,-2039770348234666500,1.3345178300803037e+33,55276904154731350,194644
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383608,0xb2effd039f855804433c7b6ac1de98d73fc67a3b368f675d7a52d0d827ca402b,226,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,2601178124,-737052728031461600,1.3334614153948032e+33,55276904154731350,194628
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383610,0xcba2d8d2dcd278473b658d8ec189cee4098e10cde7e628711e24c4cc752383a7,302,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-3524639735,1000000000000000000,1.334893994690694e+33,55276904154731350,194650
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383612,0x2716996ce252d99e700189e53497888187b8f36063208a8716e65023e417c716,44,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,3528168918,-1000000000000000000,1.3334606987468312e+33,55276904154731350,194628
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383612,0x1ecea90fe10f4da45182833b33d9f00f19f107b7e86cb5f8cc8293b4c30cca63,304,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1970420000,-557548345383087000,1.3326615669648863e+33,55276904154731350,194616
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383618,0x9351688512f39cb4039eba06da391d743d5886c64989d1a54dc8602ba8912fb9,183,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x2d1f24C8837A94e28E0c2A5E723E190A333B00b9,-7050168636,2000000000000000000,1.335526725556668e+33,55276904154731350,194659
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383622,0x6dd2bbbb9db1e269bf238b9f3f8b4d4208dda7578663426b35792a89e3a92fe7,235,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xc4580c566202F5343883D0c6a378a9de245C9399,-664900503,189063602650440300,1.3357975741594313e+33,55276904154731350,194663
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383623,0x27b805b2b8d4f921dc5b3151b45b34c4285f524e76d455c8344a85ee771e4ab3,205,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x22F9dCF4647084d6C31b2765F6910cd85C178C18,-5026373511,1431694750423748900,1.3377838223128806e+33,59215087719989830,194693
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383625,0x5b5cb1d097b9f549ab679464fa69c485f5bd2a893d0ef70a6dc1121fe47c5eb0,78,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,-242224537,69100000000000000,1.3378762299898325e+33,59215087719989830,194694
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383626,0x386e326b58ebd498924b9c00996477481421883da8e7d120be9b8c525fdf978c,317,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xf52f69C210B9C6682f21962219485A7428216461,-3902842985,1114691313597105900,1.339366910667231e+33,59215087719989830,194717
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383627,0x47f4d5391e579dbec2d291c453e113527a595043ea282e79362f965f3f81c237,251,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1403224361,-400660029977406200,1.3388308385411857e+33,59215087719989830,194709
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,12383627,0xa6323114930a5467bb9f2bf31536836d4ec757e5ff0fe1013f30a1949657babe,339,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE592427A0AEce92De3Edee1F18E0157C05861564,1971455832,-562364572422045700,1.338078410174503e+33,59215087719989830,194698
